jahr,alter,maennlich,weiblich,gesamt,source,variante
1958,84,43000,59000,102000,original,original
1958,85,31000,45000,76000,original,original
1958,86,26000,37000,63000,original,original
1958,87,16000,24000,40000,original,original
1958,88,14000,22000,36000,original,original
1958,89,9000,14000,23000,original,original
1958,90,0,0,0,original,original
1958,91,0,0,0,original,original
1958,92,0,0,0,original,original
1958,93,0,0,0,original,original
1958,94,0,0,0,original,original
1958,95,0,0,0,original,original
1958,96,0,0,0,original,original
1958,97,0,0,0,original,original
1958,98,0,0,0,original,original
1958,99,0,0,0,original,original
1959,0,621000,587000,1208000,original,original
1959,1,583000,552000,1135000,original,original
1959,2,577000,547000,1124000,original,original
1959,3,560000,532000,1092000,original,original
1959,4,547000,518000,1065000,original,original
1959,5,545000,518000,1063000,original,original
1959,6,535000,509000,1044000,original,original
1959,7,539000,512000,1051000,original,original
1959,8,536000,510000,1046000,original,original
1959,9,533000,507000,1040000,original,original
1959,10,520000,496000,1016000,original,original
1959,11,485000,462000,947000,original,original
1959,12,457000,439000,896000,original,original
1959,13,408000,392000,800000,original,original
1959,14,366000,358000,724000,original,original
1959,15,506000,489000,995000,original,original
1959,16,525000,504000,1029000,original,original
1959,17,514000,496000,1010000,original,original
1959,18,633000,609000,1242000,original,original
1959,19,685000,659000,1344000,original,original
1959,20,680000,655000,1335000,original,original
1959,21,639000,614000,1253000,original,original
1959,22,599000,575000,1174000,original,original
1959,23,588000,572000,1160000,original,original
1959,24,579000,559000,1138000,original,original
1959,25,550000,531000,1081000,original,original
1959,26,447000,432000,879000,original,original
1959,27,449000,442000,891000,original,original
1959,28,458000,454000,912000,original,original
1959,29,497000,497000,994000,original,original
1959,30,486000,490000,976000,original,original
1959,31,494000,500000,994000,original,original
1959,32,446000,487000,933000,original,original
1959,33,422000,509000,931000,original,original
1959,34,419000,540000,959000,original,original
1959,35,372000,523000,895000,original,original
1959,36,370000,528000,898000,original,original
1959,37,398000,561000,959000,original,original
1959,38,420000,598000,1018000,original,original
1959,39,425000,618000,1043000,original,original
1959,40,328000,469000,797000,original,original
1959,41,221000,314000,535000,original,original
1959,42,213000,300000,513000,original,original
1959,43,236000,336000,572000,original,original
1959,44,317000,453000,770000,original,original
1959,45,405000,583000,988000,original,original
1959,46,429000,596000,1025000,original,original
1959,47,450000,614000,1064000,original,original
1959,48,432000,585000,1017000,original,original
1959,49,452000,614000,1066000,original,original
1959,50,473000,626000,1099000,original,original
1959,51,474000,622000,1096000,original,original
1959,52,479000,604000,1083000,original,original
1959,53,473000,600000,1073000,original,original
1959,54,492000,576000,1068000,original,original
1959,55,489000,574000,1063000,original,original
1959,56,466000,549000,1015000,original,original
1959,57,473000,560000,1033000,original,original
1959,58,454000,540000,994000,original,original
1959,59,435000,521000,956000,original,original
1959,60,400000,505000,905000,original,original
1959,61,373000,499000,872000,original,original
1959,62,339000,472000,811000,original,original
1959,63,324000,470000,794000,original,original
1959,64,297000,442000,739000,original,original
1959,65,277000,423000,700000,original,original
1959,66,266000,407000,673000,original,original
1959,67,249000,379000,628000,original,original
1959,68,245000,368000,613000,original,original
1959,69,229000,345000,574000,original,original
1959,70,222000,334000,556000,original,original
1959,71,210000,310000,520000,original,original
1959,72,200000,292000,492000,original,original
1959,73,182000,267000,449000,original,original
1959,74,171000,248000,419000,original,original
1959,75,156000,224000,380000,original,original
1959,76,139000,200000,339000,original,original
1959,77,129000,183000,312000,original,original
1959,78,114000,161000,275000,original,original
1959,79,103000,147000,250000,original,original
1959,80,91000,128000,219000,original,original
1959,81,80000,114000,194000,original,original
1959,82,67000,93000,160000,original,original
1959,83,56000,80000,136000,original,original
1959,84,47000,66000,113000,original,original
1959,85,35000,49000,84000,original,original
1959,86,25000,37000,62000,original,original
1959,87,20000,30000,50000,original,original
1959,88,12000,19000,31000,original,original
1959,89,11000,17000,28000,original,original
1959,90,0,0,0,original,original
1959,91,0,0,0,original,original
1959,92,0,0,0,original,original
1959,93,0,0,0,original,original
1959,94,0,0,0,original,original
1959,95,0,0,0,original,original
1959,96,0,0,0,original,original
1959,97,0,0,0,original,original
1959,98,0,0,0,original,original
1959,99,0,0,0,original,original
1960,0,628000,598000,1226000,original,original
1960,1,616000,584000,1200000,original,original
1960,2,582000,551000,1133000,original,original
1960,3,577000,546000,1123000,original,original
1960,4,560000,533000,1093000,original,original
1960,5,547000,518000,1065000,original,original
1960,6,545000,518000,1063000,original,original
1960,7,535000,510000,1045000,original,original
1960,8,539000,512000,1051000,original,original
1960,9,536000,510000,1046000,original,original
1960,10,533000,507000,1040000,original,original
1960,11,520000,496000,1016000,original,original
1960,12,485000,462000,947000,original,original
1960,13,457000,439000,896000,original,original
1960,14,408000,392000,800000,original,original
1960,15,367000,358000,725000,original,original
1960,16,507000,490000,997000,original,original
1960,17,526000,505000,1031000,original,original
1960,18,519000,497000,1016000,original,original
1960,19,639000,610000,1249000,original,original
1960,20,691000,660000,1351000,original,original
1960,21,688000,656000,1344000,original,original
1960,22,645000,615000,1260000,original,original
1960,23,605000,575000,1180000,original,original
