jahr,alter,maennlich,weiblich,gesamt,source
2002,75,259000,376000,635000,original
2002,76,231000,379000,610000,original
2002,77,209000,378000,587000,original
2002,78,173000,355000,528000,original
2002,79,158000,339000,497000,original
2002,80,155000,338000,493000,original
2002,81,146000,338000,484000,original
2002,82,128000,314000,442000,original
2002,83,88000,222000,310000,original
2002,84,51000,133000,184000,original
2002,85,43000,117000,160000,original
2002,86,41000,117000,158000,original
2002,87,45000,136000,181000,original
2002,88,48000,154000,202000,original
2002,89,40000,132000,172000,original
2002,90,32000,111000,143000,original
2003,0,362000,344000,706000,original
2003,1,371000,352000,723000,original
2003,2,380000,361000,741000,original
2003,3,396000,379000,775000,original
2003,4,400000,378000,778000,original
2003,5,408000,387000,795000,original
2003,6,420000,399000,819000,original
2003,7,413000,391000,804000,original
2003,8,399000,379000,778000,original
2003,9,405000,383000,788000,original
2003,10,421000,399000,820000,original
2003,11,431000,411000,842000,original
2003,12,449000,426000,875000,original
2003,13,495000,469000,964000,original
2003,14,489000,465000,954000,original
2003,15,504000,477000,981000,original
2003,16,495000,467000,962000,original
2003,17,487000,462000,949000,original
2003,18,472000,449000,921000,original
2003,19,475000,453000,928000,original
2003,20,482000,464000,946000,original
2003,21,499000,482000,981000,original
2003,22,500000,487000,987000,original
2003,23,508000,495000,1003000,original
